Rpa;Tipo_cod;Tipo;Cod_escola;Escola;Inep;Rua;Numero;Cod_bairro;Bairro;Metragem;Qtd_alunos;Qtd_turmas;Qtd_professores;Escola_climatizada;Data_visita;Quadra_coberta;Quadra_descoberta;Biblioteca;Sala_recurso;Gestor;Longitude;Latitude;Região
4;2;Creche Municipal;422;Lua Luar;26413779.0;Mauricio De Nassau;42;698;Iputinga;232,8;69;4;4;Sim;26/04/2017;Não;Não;Não;Não;Riselia Bezerra Da Silva Andrade;-34.93;-8.0384;Oeste
4;2;Creche Municipal;527;Menino Jesus Da Bomba Grande;26153416.0;Nossa Senhora Da Saude;479;698;Iputinga;240,2;56;4;3;Sim;11/05/2017;Não;Não;Não;Sim;Severina Valkiria Do Nascimento;-34.928;-8.0418;Oeste
4;2;Creche Municipal;536;Nossa Senhora Auxiliadora;26153300.0;Doutor Antonio Correia De Oliveira;669;701;Torroes;162,7;37;2;2;Nâo;;Não;Não;Não;Não;Ana Claudia De Araujo;-34.933;-8.0666;Oeste
4;2;Creche Municipal;984;Roda De Fogo;26156849.0;Ocidental;33;680;Cordeiro;850;49;4;4;Nâo;;Não;Não;Não;Não;Monica Augusta De Souza;-34.933;-8.0524;Oeste
4;2;Creche Municipal;554;Rosa Selvagem;26153114.0;Porto Seguro;470;736;Varzea;252,5;57;3;3;Sim;;Não;Não;Não;Não;Isabel Cristina Dos Santos;-34.977;-8.0318;Oeste
4;2;Creche Municipal;981;Vinde A Mim As Criancinhas;26157560.0;Edeia;S/N;647;Madalena;164,9;41;2;2;Sim;17/02/2017;Não;Não;Sim;Não;Ana Nery De Miranda;-34.912;-8.0558;Oeste
4;2;Creche Municipal;525;Waldir Savluschinske;26153351.0;Alvaro Teixeira Mesquita;S/N;710;Engenho Do Meio;866,6;134;7;8;Nâo;03/05/2017;Não;Não;Sim;Não;Sandra Raquel Maia Garrido;-34.939;-8.0504;Oeste
4;5;Cmei;437;Alcides Restelli Tedesco;26181835.0;Fausto Cardoso;653;647;Madalena;850;230;12;11;Sim;17/02/2017;Não;Não;Sim;Não;Irene Rezende Pereira;-34.915;-8.0527;Oeste
4;5;Cmei;399;Professor Paulo Rosas;26212412.0;Professor Luiz Freire;Sn;728;Cidade Universitaria;780,1;117;6;6;Nâo;;Não;Não;Sim;Sim;Keila Patricia Vanderlei Macedo;-34.956;-8.0563;Oeste
4;5;Cmei;528;Sementinha Do Skylab;26153246.0;Itaparinga;Sn;698;Iputinga;280,3;152;7;5;Nâo;;Não;Não;Sim;Não;Carla Roberta Fraga Souza;-34.928;-8.0327;Oeste
4;8;Creche Esc.Recife;74;Associacao Crista Feminina;26123185.0;;68;655;Torre;;151;8;6;Nâo;;Não;Não;Não;Não;Karla Cabral Barroca;-34.909;-8.0421;Oeste
4;8;Creche Esc.Recife;449;Cmei Darcy Ribeiro;26182815.0;Odete Monteiro;450;680;Cordeiro;850;90;5;5;Nâo;;Não;Não;Não;Não;Elione Rios Das Neves;-34.92;-8.0455;Oeste
4;8;Creche Esc.Recife;478;Creche Escola Recife Miguel Arraes De Alencar;26186926.0;Aristoncio De Oliveira;189;698;Iputinga;;108;5;5;Nâo;;Não;Não;Não;Não;Ana Paula De Farias Cordeiro Leite;-34.94;-8.0294;Oeste
4;8;Creche Esc.Recife;134;Maria Luzinete Da Costa;26191695.0;;190;760;Ilha Do Retiro;;62;4;4;Nâo;;Não;Não;Não;Não;Lucicleide Gomes De Araujo Barros;;;Oeste
4;8;Creche Esc.Recife;8;Miguel Arraes Roda De Fogo;26190362.0;;S/N;701;Torroes;;226;10;7;Nâo;;Não;Não;Sim;Não;Wilnne Do Carmo Silva Barros;;;Oeste
4;8;Creche Esc.Recife;533;Santa Luzia;26153335.0;Souza Bandeira;S/N;655;Torre;510,7;126;7;7;Nâo;03/04/2018;Não;Não;Sim;Não;Gloria Rejane Cavalcanti De Souza;-34.916;-8.0451;Oeste
4;8;Creche Esc.Recife;982;Sitio Do Cardoso;26156628.0;Padre Landim;390;647;Madalena;631,8;138;8;9;Nâo;;Não;Não;Não;Sim;Joselma Luiza De Araujo Silva;-34.912;-8.0492;Oeste
5;1;Escola Municipal;962;Alto Da Bela Vista;26123380.0;Alto Da Bela Vista;338;922;Coqueiral;127,3;114;6;4;Nâo;03/07/2017;Não;Não;Não;Não;Luciana Da Silva Martins;-34.968;-8.0847;Sudeste
5;1;Escola Municipal;411;Alto Da Bela Vista - Anexo I;26123380.0;Alto Da Bela Vista;369;922;Coqueiral;127,3;72;5;3;Nâo;03/07/2017;Não;Não;Não;Não;;-34.968;-8.0845;Sudeste
5;1;Escola Municipal;102;Andre De Melo;26123541.0;Moraes E Silva;180;833;Estancia;1110;578;26;29;Nâo;09/04/2018;Não;Não;Sim;Sim;Sandra Bonifacio De Albuquerque;-34.93;-8.0837;Sudeste
5;1;Escola Municipal;14;Antonio Farias Filho;26117576.0;Vinte E Um De Abril;S/N;817;San Martin;1789;796;34;34;Nâo;;Sim;Não;Sim;Sim;Sandra Maria Ferreira Nascimento Xavier;-34.925;-8.0726;Sudeste
5;1;Escola Municipal;100;Balbina Menelau;26120682.0;Joao De Andrade;82;868;Jardim Sao Paulo;680;346;18;11;Nâo;16/02/2017;Não;Sim;Sim;Sim;Marluce Maria Lucia De Araujo;-34.949;-8.0831;Sudeste
5;1;Escola Municipal;73;Casa Dos Ferroviarios;26123444.0;Dr Jose Cornelio;84;922;Coqueiral;471,2;413;23;20;Nâo;;Não;Não;Sim;Sim;Dilma Lima Da Silva;-34.965;-8.0904;Sudeste
5;1;Escola Municipal;974;Chico Mendes;26170779.0;Do Campo;S/N;841;Cacote;227,3;437;21;14;Sim;31/10/2017;Não;Não;Sim;Sim;Celi Vieira Da Rocha;-34.932;-8.1032;Sudeste
5;1;Escola Municipal;2;De Tejipio;26123550.0;Tutoia;165;922;Coqueiral;757,8;460;20;25;Nâo;08/02/2017;Não;Não;Sim;Sim;Marcelle Pereira De Lima Barbosa;-34.964;-8.092;Sudeste
5;1;Escola Municipal;948;Do Barro;26168073.0;Guiragibe;117;876;Barro;244,6;194;10;8;Nâo;;Não;Não;Sim;Sim;Lilia Maria Da Silva Santos Aguiar;-34.942;-8.0888;Sudeste
5;1;Escola Municipal;927;Do Pantanal;26168111.0;Padre Diogo;240;876;Barro;195;138;9;4;Sim;16/04/2018;Não;Não;Não;Não;Katia Paixao Da Silva;-34.958;-8.1062;Sudeste
5;1;Escola Municipal;952;Do Pantanal - Anexo I;26168111.0;Padre Diogo Rodrigues;35;876;Barro;195;108;6;4;Sim;16/04/2018;Não;Não;Não;Não;;-34.958;-8.1063;Sudeste
5;1;Escola Municipal;995;Do Pantanal - Anexo Ii;26168111.0;Presidente Medice;115;876;Barro;195;66;4;3;Sim;16/04/2018;Não;Não;Não;Não;;-34.958;-8.1068;Sudeste
5;1;Escola Municipal;950;Do Sancho;26168120.0;Joao Ferreira;427;906;Sancho;759;349;20;17;Nâo;;Não;Sim;Sim;Sim;Marcia Rejane Da Silva;-34.96;-8.0872;Sudeste
5;1;Escola Municipal;29;Dom Bosco;26123487.0;Alvenopolis;600;868;Jardim Sao Paulo;1652;445;14;16;Nâo;;Não;Sim;Sim;Sim;Jose Gomes Dos Santos;-34.948;-8.0794;Sudeste
5;1;Escola Municipal;84;Dos Remedios;26119145.0;Do Bongi;91;663;Prado;732,5;361;22;15;Nâo;19/06/2017;Sim;Não;Sim;Sim;Iracema Porto Valenca Dos Santos;-34.909;-8.0687;Oeste
5;1;Escola Municipal;89;Doutor Antonio Correia;26123495.0;Manoel Salvador;360;876;Barro;373;206;17;13;Nâo;02/04/2018;Não;Não;Não;Não;Flavia Renata Farias Pugliesi;-34.942;-8.0888;Sudeste
5;1;Escola Municipal;291;Edite Braga;26123088.0;Nicolau Pereira;85;779;Afogados;331,2;358;19;19;Nâo;;Não;Não;Sim;Não;Edmilsa Josefa De Santana;-34.905;-8.0791;Sudeste
5;1;Escola Municipal;602;Escola Santa Luzia;26190915.0;Professor Caldas Filho;186;833;Estancia;;396;16;17;Nâo;;Sim;Não;Sim;Sim;George Da Silva Pereira;-34.928;-8.0853;Sudeste
5;1;Escola Municipal;76;General San Martin;26119617.0;General San Martin;1864;817;San Martin;762,7;409;20;14;Nâo;;Não;Não;Não;Sim;Elisangela Da Silva Ribeiro;-34.928;-8.0673;Sudeste
5;1;Escola Municipal;917;Governador Miguel Arraes De Alencar;26177951.0;Tapajos;419;833;Estancia;708,5;514;27;20;Sim;03/07/2017;Sim;Não;Sim;Sim;Maria Salviana Santos De Santana;-34.925;-8.0924;Sudeste
5;1;Escola Municipal;24;Hugo Gerdau;26120810.0;Coronel Mizael De Mendonca;S/N;817;San Martin;645,5;407;17;17;Sim;12/04/2017;Sim;Não;Sim;Sim;Maridja Araujo De Melo;-34.936;-8.0695;Sudeste
5;1;Escola Municipal;371;Isaac Pereira Da Silva;26158310.0;Oiticica Lins;S/N;850;Areias;613,8;249;12;8;Sim;;Não;Não;Sim;Sim;Maria Lucia De Sena Tenorio Santos;-34.934;-8.0932;Sudeste
5;1;Escola Municipal;304;Jardim Uchoa;26158280.0;Palmares;211;850;Areias;404,7;271;15;12;Sim;11/12/2017;Não;Sim;Não;Sim;Flavia Regina Guerra Camara;-34.936;-8.0948;Sudeste
5;1;Escola Municipal;101;Manoel Rolim;26134057.0;Pajussara;57;892;Tejipio;154,5;105;9;8;Nâo;02/04/2018;Não;Não;Não;Sim;Valdete De Oliveira Menezes;-34.948;-8.0878;Sudeste
5;1;Escola Municipal;941;Manoel Rolim - Anexo I;26134057.0;Pajussara;60;868;Jardim Sao Paulo;154,5;93;8;8;Nâo;02/04/2018;Não;Não;Não;Sim;;-34.948;-8.0878;Sudeste
5;1;Escola Municipal;136;Marechal Rondon;26123630.0;;3305;892;Tejipio;;426;14;14;Nâo;;Não;Não;Sim;Não;Andrea Cristina Da Silva Costa;;;Sudeste
5;1;Escola Municipal;98;Padre Jose De Anchieta;26119331.0;Capitao Adolfo Taquis;S/N;787;Mustardinha;850,2;535;22;20;Sim;05/07/2017;Não;Sim;Sim;Sim;Sandra Costa Souza;-34.917;-8.0733;Sudeste
5;1;Escola Municipal;72;Padre Jose Mathias Delgado;26120780.0;Doutor Devaldo Borges;S/N;868;Jardim Sao Paulo;826,5;443;21;16;Nâo;;Sim;Não;Não;Sim;Maria Helena Siqueira Jacobine;-34.94;-8.079;Sudeste
5;1;Escola Municipal;354;Parque Dos Milagres;26164701.0;Cantor Leandro;S/N;876;Barro;357,1;209;10;6;Nâo;;Não;Não;Não;Não;Adriana Dos Santos Moura;-34.949;-8.106;Sudeste
5;1;Escola Municipal;419;Parque Dos Milagres - Anexo Ii;26164701.0;Cantor Capiba;30;876;Barro;357,1;229;12;10;Nâo;;Não;Não;Não;Não;;-34.949;-8.1059;Sudeste
5;1;Escola Municipal;972;Poeta Carlos Pena Filho;26170795.0;Itamonte;461;868;Jardim Sao Paulo;850;279;15;13;Nâo;16/02/2017;Não;Não;Sim;Sim;Maria Lucia Porto De Lucena;-34.955;-8.0809;Sudeste
5;1;Escola Municipal;335;Professor Antonio De Brito Alves;26153386.0;Ernesto Cavalcanti;41;787;Mustardinha;1515;834;33;32;Nâo;05/07/2017;Sim;Não;Sim;Sim;Valeria Da Fonseca Silva;-34.918;-8.0738;Sudeste
5;1;Escola Municipal;339;Professor Potiguar Matos;26154137.0;Vinte E Um De Abril;2191;817;San Martin;1151,3;415;16;14;Nâo;;Não;Não;Sim;Sim;Gerlane Rodrigues Da Silva Araujo;-34.925;-8.0726;Sudeste
5;1;Escola Municipal;64;Professora Maria Da Paz Brandao Alves;26120569.0;Da Felicidade;51;906;Sancho;1229,2;580;29;20;Nâo;08/02/2017;Não;Sim;Sim;Sim;Claudia Vidal Da Silva Pereira;-34.961;-8.0823;Sudeste
5;1;Escola Municipal;290;Professora Primitiva De Barros Silva;26123649.0;Ator Elpidio Camara;122;868;Jardim Sao Paulo;403;223;13;10;Nâo;;Não;Não;Sim;Não;Cibele Cristina Oliveira Da Silva;-34.938;-8.0835;Sudeste
5;1;Escola Municipal;269;Santa Edwiges;26123100.0;Juriti;41;779;Afogados;202,5;132;10;5;Sim;;Não;Não;Não;Não;Alana Barreto Lopes;-34.907;-8.0699;Sudeste
5;1;Escola Municipal;81;Santo Antonio Do Cacote;26123673.0;Guaraci;16;850;Areias;209;184;12;9;Sim;;Não;Não;Sim;Não;Maria Do Socorro Dos Santos Machado;-34.929;-8.1002;Sudeste
5;1;Escola Municipal;83;Vila Sao Miguel;26123126.0;Rubiacea;147;779;Afogados;619,9;409;18;13;Sim;;Não;Não;Sim;Sim;Elaine Rozental De Brito;-34.912;-8.0841;Sudeste
5;1;Escola Municipal;182;Waldemar Valente;26124076.0;Gastao De Carvalho;360;752;Curado;534,2;281;15;11;Sim;16/02/2017;Não;Sim;Sim;Sim;Suely Pereira Beltrao;-34.947;-8.076;Sudeste
5;2;Creche Municipal;548;Bido Krause;26148145.0;Onze De Agosto;S/N;914;Toto;1072;99;5;6;Nâo;;Não;Não;Não;Não;Isabelle Cristine Ferreira Medino;-34.969;-8.0797;Sudeste
5;2;Creche Municipal;524;Creche Municipal Chico Mendes;26167859.0;Sindicato Dos Vigilantes;633;841;Cacote;98,4;30;3;4;Nâo;;Não;Não;Não;Não;Jose Alyson Lopes De Oliveira;-34.932;-8.1015;Sudeste
5;2;Creche Municipal;537;Creche Municipal Novo Horizonte;26153394.0;Jose Bezerra Cavalcanti;244;787;Mustardinha;;64;4;4;Nâo;;Não;Não;Não;Não;Alzira Cristina Melo;-34.92;-8.0711;Sudeste
5;2;Creche Municipal;986;De Afogados;26156792.0;Cerro Negro;215;779;Afogados;571,8;172;9;7;Nâo;;Não;Não;Sim;Não;Janaina Augusta De Lima Airola;-34.911;-8.0843;Sudeste
5;2;Creche Municipal;988;Do Bongi;26156725.0;Major Mario Portela;S/N;809;Bongi;453,6;163;7;8;Sim;19/06/2017;Não;Não;Sim;Não;Yjanui De Lourdes Leal Heliodoro Calixto;-34.915;-8.0667;Sudeste
5;2;Creche Municipal;535;Futuro Do Amanha;26153254.0;Apulcru De Assuncao;686;817;San Martin;307,1;78;4;4;Nâo;12/04/2017;Não;Não;Não;Não;Ana Paula Do Carmo De Santana;-34.929;-8.073;Sudeste
5;2;Creche Municipal;476;Isabel Silvana De Melo;26186330.0;Avenida Doze De Junho;Sn;876;Barro;;55;4;4;Nâo;16/04/2018;Não;Não;Não;Não;Katia Maria Carneiro Camilo;-34.954;-8.109;Sudeste
5;2;Creche Municipal;505;Recife 2000;26153130.0;Rio Solimoes;S/N;850;Areias;472;145;8;8;Nâo;;Não;Não;Não;Sim;Fabiana Miranda Misael;-34.937;-8.0975;Sudeste
5;5;Cmei;987;Da Mangueira;26156776.0;21 De Abril;1555;795;Mangueira;499,5;120;6;5;Nâo;;Não;Não;Sim;Não;Sandra Cristina De Souza Gamboa;-34.921;-8.0748;Sudeste
5;5;Cmei;551;Nosso Senhor Jesus Do Bonfim;26153262.0;Teixeira De Melo;56;833;Estancia;625;95;6;6;Nâo;;Não;Não;Não;Não;Maria Amanda Vitorino Da Silva;-34.93;-8.0812;Sudeste
5;8;Creche Esc.Recife;603;Creche Escola Recife Da Estancia;26190923.0;Professor Caldas Filho;186;833;Estancia;;198;10;10;Nâo;;Não;Não;Não;Sim;Alba Valeria De Lima Falcao Bezerra;-34.928;-8.0853;Sudeste
5;8;Creche Esc.Recife;439;Creche Escola Recife Governador Miguel Arraes;26185180.0;Doutor Gil Rodrigues Dos Santos;10;850;Areias;;254;16;11;Nâo;;Não;Não;Sim;Sim;Elizabeth Santiago Moura;-34.923;-8.0958;Sudeste
5;8;Creche Esc.Recife;454;Do Iraque;26184648.0;Havai;S/N;833;Estancia;;108;6;7;Nâo;09/04/2018;Não;Não;Não;Sim;Rayane Ferreira Cabral De Azevedo;-34.929;-8.0874;Sudeste
5;8;Creche Esc.Recife;492;Mauriceia Da Silva Dias;26188368.0;Presidente Medici;35;876;Barro;;168;8;6;Nâo;;Não;Não;Sim;Não;Glayce Kariny Goncalves Silva Ferreira;;;Sudeste
5;8;Creche Esc.Recife;474;Presidente Tancredo Neves;26186322.0;Doutor Jose Rufino;1848;876;Barro;;211;11;11;Nâo;;Não;Não;Sim;Não;Severino Rafael Da Silva;-34.939;-8.0923;Sudeste
5;8;Creche Esc.Recife;140;Tia Madalena;26192586.0;;39;752;Curado;;129;8;6;Nâo;;Não;Não;Não;Não;Lilian Beatriz Dos Santos Ribeiro;-99.999;-8.111;Sudeste
6;1;Escola Municipal;146;Abilio Gomes;26124092.0;Bruno Velozo;S/N;205;Boa Viagem;325,6;313;17;11;Nâo;12/12/2017;Não;Não;Não;Não;Marta Beatriz De Araujo;-34.906;-8.1209;Sul
6;1;Escola Municipal;144;Artista Plastico Cicero Dias;26171716.0;Joao Joaquim De Melo Filho;290;884;Cohab;133;460;24;22;Nâo;04/05/2017;Não;Não;Sim;Não;Maria Inez Da Silva;-34.949;-8.1323;Sul
6;1;Escola Municipal;967;Asa Branca;26170639.0;Maria Adelaide Castelo Branco;55;884;Cohab;250,9;263;12;8;Nâo;28/08/2017;Não;Não;Sim;Não;Maria Vilma Perazzo Leite;-34.949;-8.1241;Sul
6;1;Escola Municipal;183;Beato Eugenio Mazenod;26124467.0;Luxemburgo;303;264;Imbiribeira;541,6;323;17;12;Sim;;Não;Não;Não;Não;Ruth Helena Reinaux Da Silva;-34.913;-8.1015;Sul
6;1;Escola Municipal;107;Capela Santo Antonio;26124483.0;Sao Marcos;S/N;264;Imbiribeira;1420,7;150;10;8;Nâo;;Não;Não;Não;Sim;Walkiria Rejane Queiroz Alves De Gois;-34.902;-8.0871;Sul
6;1;Escola Municipal;997;Carlucio De Souza Castanha Junior;26171767.0;Pernambuco;S/N;884;Cohab;1590,3;520;24;14;Nâo;;Não;Não;Sim;Sim;Aguinaldo Gomes Da Silva Filho;-34.946;-8.1213;Sul
6;1;Escola Municipal;16;Cicero Franklin Cordeiro;26124513.0;Felipe Dos Santos;111;884;Cohab;1420,7;537;21;20;Nâo;14/02/2017;Não;Sim;Sim;Sim;Bruno Junior Paz Barreto;-34.954;-8.1361;Sul
6;1;Escola Municipal;37;Clarice Lispector;26190079.0;;S/N;213;Ipsep;;321;19;10;Nâo;;Sim;Não;Sim;Sim;Daniella Carla Jeronimo Da Silva;-34.925;-8.1037;Sul
6;1;Escola Municipal;213;Cristiano Cordeiro;26133837.0;Santos;S/N;884;Cohab;1061,3;520;31;16;Nâo;;Não;Não;Sim;Sim;Sandra Maria Albuquerque Gaspar De Oliveira;-34.953;-8.1149;Sul
6;1;Escola Municipal;116;De Dois Rios;26119129.0;Irma Maria Evangelista;83;884;Cohab;703,9;301;17;10;Sim;28/08/2017;Não;Não;Sim;Sim;Carla Cristiane Alexandre Ferreira;-34.944;-8.1269;Sul
6;1;Escola Municipal;374;Deputado Edson Cantarelli;26158329.0;Rubineia;49;230;Ibura;603,1;341;20;16;Sim;28/06/2017;Não;Não;Sim;Sim;Andrea Maria Lins Dos Santos Bezerra;-34.938;-8.1299;Sul
6;1;Escola Municipal;33;Do Jordao;26120704.0;Silva Jardim;175;221;Jordao;397,8;241;14;12;Nâo;;Não;Não;Sim;Não;Cristiane Morais Da Costa;-34.928;-8.139;Sul
6;1;Escola Municipal;105;Do Leao;26120712.0;Bruno Veloso;300;205;Boa Viagem;412;215;12;10;Nâo;;Não;Não;Não;Não;Wanusia De Oliveira Silva Lima;-34.898;-8.1215;Sul
6;1;Escola Municipal;435;Dona Luci Silva Lima;26181940.0;Monaco;1138;264;Imbiribeira;850;160;12;10;Sim;27/04/2017;Não;Não;Não;Não;Herminia Luisa Calado Galindo;-34.916;-8.0987;Sul
6;1;Escola Municipal;298;Educador Paulo Freire;26148161.0;General Bento Da Gama;301;213;Ipsep;1499,8;516;29;21;Nâo;;Sim;Não;Sim;Sim;Patricia Chaves Da Silva;-34.923;-8.1103;Sul
6;1;Escola Municipal;28;Engenheiro Guilherme Diniz;26120607.0;Tereza Margarida;S/N;230;Ibura;860;382;23;14;Nâo;14/02/2017;Não;Não;Sim;Sim;Alessandra Maria Marques Cunha Guimaraes;-34.961;-8.1342;Sul
6;1;Escola Municipal;309;Engenheiro Henoch Coutinho De Melo;26155869.0;Das Oficinas;12;248;Pina;1090;337;19;12;Nâo;;Não;Não;Sim;Sim;Roberta Fraga Gameiro;-34.883;-8.0848;Sul
6;1;Escola Municipal;114;Engenheiro Umberto Gondim;26120674.0;Ivonete Ferreira Da Silva;13;248;Pina;836,7;407;22;17;Nâo;;Não;Não;Sim;Não;Roseane Maria Couto Da Silva;-34.884;-8.0847;Sul
6;1;Escola Municipal;447;Escritor Josue De Castro;26124955.0;Carapeba;S/N;256;Brasilia Teimosa;;201;8;5;Nâo;;Não;Não;Sim;Sim;Kelly Nascimento De Goes Cavalcanti;-34.881;-8.0843;Sul
6;1;Escola Municipal;249;Fernando Santa Cruz;26132643.0;Boanerges Pereira;437;221;Jordao;260;130;6;5;Nâo;;Não;Não;Não;Sim;Ivaneide Ferreira De Paula;-34.941;-8.1373;Sul
6;1;Escola Municipal;245;Florestan Fernandes;26139090.0;Rio Novo Do Sul;541;230;Ibura;1308,7;825;33;39;Nâo;22/02/2017;Não;Não;Sim;Sim;Ana Karla Pereira Da Silva;-34.942;-8.1157;Sul
6;1;Escola Municipal;141;Futuro Feliz;26124610.0;Ibirajuba;440;230;Ibura;598,4;217;12;8;Nâo;;Não;Não;Não;Sim;Areli Da Mota Cunha;-34.955;-8.1265;Sul
6;1;Escola Municipal;926;Ibura De Baixo;26168227.0;Rio Novo Do Sul;498;230;Ibura;348;315;14;10;Nâo;22/02/2017;Não;Não;Não;Sim;Mercia Gomes De Moura;-34.942;-8.1147;Sul
6;1;Escola Municipal;69;Ines Soares De Lima;26134010.0;14 De Novembro;S/N;264;Imbiribeira;450,3;218;12;9;Sim;;Não;Não;Sim;Sim;Keyla Maria Beltrao De Souza;-34.912;-8.1206;Sul
6;1;Escola Municipal;148;Jardim Mauriceia;26125480.0;Nicolau Copernico;1107;264;Imbiribeira;500,9;191;14;13;Nâo;;Não;Sim;Sim;Sim;Claudia Maria Felipe De Almeida;-34.914;-8.0893;Sul
6;1;Escola Municipal;963;Jardim Monte Verde;26170663.0;Chapada Do Araripe;51;884;Cohab;131,7;518;24;17;Nâo;;Não;Não;Sim;Sim;Maria Bernadete Da Silva;-34.958;-8.1169;Sul
6;1;Escola Municipal;246;Jordao Baixo;26132635.0;Governador Roberto Silveira;51;221;Jordao;490,5;132;6;4;Sim;28/06/2017;Não;Não;Sim;Sim;Terezinha De Jesus De Souza Gomes;-34.938;-8.1309;Sul
6;1;Escola Municipal;954;Jordao Baixo - Anexo I;26132635.0;Governador Roberto Da Silveira;52;221;Jordao;490,5;121;6;5;Sim;28/06/2017;Não;Não;Não;Sim;;-34.938;-8.131;Sul
6;1;Escola Municipal;372;Jose Mucio Monteiro;26164361.0;Joao Rio Branco De Lima;125;884;Cohab;587,5;222;14;10;Nâo;10/02/2017;Não;Não;Sim;Sim;Sandra Veronica Barbosa;-34.952;-8.1274;Sul
6;1;Escola Municipal;110;Karla Patricia;26134002.0;Professor Eduardo Wanderley Filho;700;205;Boa Viagem;1711,9;576;34;29;Nâo;04/04/2018;Sim;Não;Sim;Sim;Christiane Marinho Da Silva;-34.895;-8.109;Sul
6;1;Escola Municipal;82;Lagoa Encantada;26124114.0;Doutor Benigno Jordao De Vasconcelos;S/N;884;Cohab;355,8;182;12;11;Sim;;Sim;Não;Sim;Não;Sileide Maria Goncalves Do Nascimento;-34.95;-8.123;Sul
6;1;Escola Municipal;15;Luiz Vaz De Camoes;26119927.0;Erval;508;213;Ipsep;815,9;519;17;20;Nâo;;Sim;Não;Sim;Sim;Joao Marcelino Da Costa Melo;-34.921;-8.1102;Sul
6;1;Escola Municipal;956;Maestro Nelson Ferreira;26170671.0;Avelino Chaves;176;230;Ibura;262;111;6;5;Sim;;Não;Não;Não;Sim;Camilla Veruska Silva Reis;-34.935;-8.1254;Sul
6;1;Escola Municipal;26;Margarida Serpa Cossart;26124700.0;Mecejana;09;884;Cohab;268,1;251;14;12;Nâo;06/02/2017;Não;Não;Não;Não;Ana Maria Feitosa Apolinario Rosas;-34.955;-8.1199;Sul
6;1;Escola Municipal;31;Maria Adelaide De Barros;26124688.0;Alto Erval Novo;S/N;884;Cohab;570,8;314;18;10;Nâo;14/02/2017;Sim;Não;Não;Sim;Leila Maria De Almeida Silva Pessoa;-34.953;-8.1388;Sul
6;1;Escola Municipal;10;Maria De Sampaio Lucena;26124556.0;Pernambuco;S/N;884;Cohab;1162,9;414;15;18;Nâo;;Sim;Não;Sim;Sim;Amaro Antonio Da Silva;-34.946;-8.1209;Sul
6;1;Escola Municipal;511;Menino Jesus;26124840.0;Domingos Ferreira;S/N;248;Pina;240,2;119;5;5;Nâo;;Não;Não;Não;Sim;Eroflim Joao De Queiroz;-34.887;-8.1002;Sul
6;1;Escola Municipal;424;Milton Almeida Dos Santos;26419726.0;Itauba 2;227;264;Imbiribeira;290;144;12;11;Nâo;;Não;Não;Sim;Não;Rosangela Gusmao De Souza Cordeiro;-34.909;-8.1102;Sul
6;1;Escola Municipal;150;Nossa Senhora Da Penha;26134049.0;Francisco De Barros Barreto;109;205;Boa Viagem;344,6;225;15;12;Nâo;15/06/2017;Não;Não;Não;Não;Alexandra Lima Da Paixao Sturiale;-34.904;-8.1298;Sul
6;1;Escola Municipal;112;Novo Pina;26119994.0;Eurico Vitruvio;236;248;Pina;494,1;455;22;15;Nâo;;Sim;Não;Sim;Sim;Waleska Bastos Barros;-34.887;-8.0922;Sul
6;1;Escola Municipal;121;Oswaldo Lima Filho;26125510.0;Engenheiro Domingos Ferreira;1040;248;Pina;1396;624;26;30;Nâo;;Sim;Não;Sim;Sim;Elma Maria Dos Prazeres Mota Cavalcanti;-34.886;-8.0988;Sul
6;1;Escola Municipal;70;Pais E Filhos;26125528.0;Dancing Days;21;264;Imbiribeira;500,1;351;21;12;Sim;27/04/2017;Não;Não;Não;Não;Eveline Bezerril Campos Fell;-34.918;-8.1038;Sul
6;1;Escola Municipal;348;Pastor Jose Munguba Sobrinho;26157888.0;Silva Jardim;145;221;Jordao;620;295;14;11;Nâo;;Não;Não;Sim;Não;Rosinalva Monteiro Da Silva;-34.928;-8.1395;Sul
6;1;Escola Municipal;491;Paz E Amor;26187957.0;Jornalista Edsou Regis;216;230;Ibura;;134;10;6;Nâo;;Não;Não;Não;Não;Ozanira Maria Pereira Gomes Da Silva;-34.93;-8.114;Sul
6;1;Escola Municipal;106;Pintor Lula Cardoso Ayres;26132249.0;Dr Alvaro Ferraz;594;221;Jordao;465,6;299;14;10;Nâo;;Não;Não;Sim;Sim;Florismam Lima De Oliveira;-34.937;-8.1311;Sul
6;1;Escola Municipal;928;Poeta Joao Cabral De Melo Neto;26168138.0;Encanta Moca;377;248;Pina;596,3;305;14;11;Sim;;Não;Não;Não;Sim;Cinthia Ferreira Da Silva;-34.885;-8.0916;Sul
6;1;Escola Municipal;164;Poeta Paulo Bandeira Da Cruz;26125544.0;Das Panelas;28;884;Cohab;1572,5;485;24;16;Sim;06/02/2017;Não;Não;Não;Sim;Maria Andreza Cabral Da Silva;-34.955;-8.1219;Sul
6;1;Escola Municipal;108;Prof Jose Lourenco De Lima;26125560.0;Nova America;168;230;Ibura;950,9;391;19;12;Nâo;;Não;Não;Sim;Sim;Ana Maria Trajano De Vasconcelos;-34.941;-8.1221;Sul
6;1;Escola Municipal;32;Professor Adauto Pontes;26125552.0;Sertania;35;221;Jordao;573;260;12;8;Nâo;;Não;Não;Não;Sim;Simone Siqueira Franklin;-34.944;-8.1354;Sul
